,review_text,review_score
5753074, game masterpiece. ' overly complicated beat one afternoon. audio-visual side game absoultelly stunning. original black white minimalistic immersive. riddles hard different eachother. obstacles demands reflexes good timing quick thinking. makes game pleasantly balanced ' get bored bit. discovering ' game reality pushed limit . surprised times. story told directly would guess things. sad earie story making feel sorry character. never encounter bug crash playing.,1
3384949, buy horrible game. sux beyond reason dare compare game x-com filthy x-com great game game . buy repeat ..buy.,-1
4811189, game gave cancer,1
1564839, much play. got one favorite games.,1
4948164, gave thi thumbs ... buy think read - matchmaking syste lobby searcher broken... times take 10 min find match restart lobby search vry often due stops searching. - people team players team based game... - lots bugs. - perks op killers camp hooks witch kinda ruins fun lot however..... game super fun. gets heart pumping killer walks right manadges escape long chase. get rewarding feeling escaping winning match matched good teammates love game. thought game would become repedative goal time. however u meet diffrent killers diffrent playing styles perks skill level becomes diffrent experience game. game massive potential 8/10 fix search engiene give 9/10,1
439674, game fun like bullet hell loot every dungeon see hardest dungeon game must pirate cave saw 8/8 charater die ,1
5644464, received vive today one first demo' tried. sometimes issue switch back steamvr. experience interactive movie great details objects characters close . characters walk past sometimes walk trought good. beginnen story telling amusing. end fighting found fun. targets clearly visible far good resolution conclusion game demo experience one time ' free reason ,1
5866442,rip .089. change resolution crashes everytime try -open game. ' tried every thing steam launch options reinstalling game still crashes start everytime due trying switch unsupported resolution. ' sure ' good game actually want play ' change resolution otherwise ' pretty much eternally broken...,-1
183458, game addictive. yet tons bugs ' fun. concerned ' like try watching altis life videos youtube buy game summer christmas sale steam. lets get really matters. two sides game. rp servers milsims. rp roleplay servers easy get deals altis turns gaming experience life develop character become friends enemies others. mug kidnap ' experienced people. gamemode want laughs ton fun. wanting military simulator part gamemode go check millitary simulation servers. fewer still fun. gamemode provides damn good simulation war altis. ranging hardcore strategies commanding troops gamemode emits real life enviroment practice gaming skills . ' hope helped way reccomend game lot mostly people without large ing anger issues. ,1
6172301,fast fun teamplay game best free game steam.,1
5226408, game might worst controls game steam store. ' impressive get past tutorial ' unplayable. good concept bad controls,-1
1555732,' really awesome sandbox fps rpg game love much sure .,1
2228216, freaking fanstastic game.,1
4446595,ow edge,1
4015572,pretty cool fighting game bloody awful port aside missing graphical features ps4 version game cut content well missing stages controller support lackluster either gamepad stick work poorly keyboard configurable steam clound achievements online atleast 3 months. game indeed dead arrival.,-1
4597096, sequel original 1nsane game. updated good looking graphics still retaining fun game-play original. wide range vehicles upgrades maps modes play . recommend ,1
4194614, game really fun.,1
3652831,one best games time.,1
4156558, game amazing 11/10 ign game soo fun reason cant beat dry beat outher really hard levels kinda weaird... anyways great game dev cant wait see else kinda game guys might make future ,1
874667,one hardest games ' ever played. took watching yogscast strippin playthrough youtube come back . like challenge game someone holding hand game .,1
2627334,incredible plot love ,1
981160, game funny gameplay fun. references show. uncensored united states. game excellent character customization. change way character looks anytime want.,1
3474140, came idea interactive abstract art piece modify heart' content changing sky water ground... exist mean abstract. knows stuff . guests great . disco-like triangle place strange pulsating red thing upbeat soundtrack floating city water purple rings dive realistic-looking scrolling city... beautiful. ' yet play inverted mode ' played scene time ' spent game far worth . think game needs way win way die way score points ' get panoramical. like ' think game needs stuff get game. game ' sure... whatever. definition game picture control preferably pretty one ' love panoramical. ' perfect.,1
